,customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,SeniorCitizen,tenure,MonthlyCharges,TotalCharges
6481,9389-ACWBI,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,5.0,69.95,320.4
6482,5419-JPRRN,Male,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,101.45,101.45
6483,3644-QXEHN,Male,Yes,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,No,0.0,13.0,97.0,1334.45
6484,2911-IJORQ,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,37.0,90.6,3358.65
6485,5921-NGYRH,Male,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,64.0,73.55,4764.0
6486,2100-BDNSN,Female,Yes,No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,5.0,67.95,350.3
6487,5998-DZLYR,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,61.0,94.35,5703.0
6488,0488-GSLFR,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,69.5,69.5
6489,9318-NKNFC,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,18.85,18.85
6490,3985-HOYPM,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,26.0,19.4,525.55
6491,9728-FTTVZ,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,69.2,69.2
6492,9548-LERKT,Male,Yes,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,24.0,19.75,483.15
6493,6576-FBXOJ,Male,Yes,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,No,0.0,17.0,54.6,934.8
6494,4310-KEDTB,Female,No,Yes,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,26.0,29.8,786.5
6495,7254-IQWOZ,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,69.65,69.65
6496,2474-BRUCM,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,1.0,40.0,101.85,4086.3
6497,4062-HBMOS,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,52.0,103.05,5364.8
6498,0742-NXBGR,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,82.3,82.3
6499,2676-ISHSF,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,20.3,20.3
6500,9236-NDUCW,Female,No,No,No,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,No,0.0,21.0,35.1,770.4
6501,4753-PADAS,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,67.0,105.7,6816.95
6502,6103-QCKFX,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,44.0,56.25,2419.55
6503,7781-EWARA,Male,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,No,0.0,70.0,60.35,4138.7
6504,6110-OHIHY,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,3.0,79.25,267.6
6505,7018-FPXHH,Male,Yes,Yes,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,56.0,59.8,3457.45
6506,5889-LFOLL,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,13.0,84.6,1115.2
6507,5708-EVONK,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,58.0,93.4,5435.6
6508,8708-XPXHZ,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,42.0,94.2,4186.3
6509,0616-ATFGB,Male,Yes,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,1.0,1.0,25.05,25.05
6510,0572-ZJKLT,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,No,0.0,46.0,99.65,4630.2
6511,5135-RDDQL,Female,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),No,0.0,63.0,50.65,3221.25
6512,1353-LJWEM,Male,No,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,No,0.0,11.0,60.9,688.5
6513,1794-SWWKL,Male,Yes,Yes,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),No,0.0,15.0,59.65,867.1
6514,6166-YIPFO,Male,Yes,No,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,72.0,64.7,4746.05
6515,7016-BPGEU,Female,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,29.0,25.1,712.85
6516,6876-ADESB,Male,No,Yes,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,1.0,48.95,48.95
6517,9332-GYWLO,Female,Yes,Yes,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,No,0.0,6.0,54.85,355.1
6518,1963-SVUCV,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,1.0,45.3,45.3
6519,4184-VODJZ,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,No,0.0,63.0,91.35,5764.7
6520,0220-EBGCE,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,2.0,85.85,167.3
6521,1092-WPIVQ,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,18.0,25.1,428.45
6522,7233-IOQNP,Female,Yes,No,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,43.0,34.0,1505.35
6523,2834-JKOOW,Female,No,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,No,0.0,15.0,45.9,693.45
6524,2754-VDLTR,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,Yes,0.0,10.0,95.2,930.4
6525,2400-FEQME,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,55.0,20.5,1177.95
6526,3190-XFANI,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,0.0,49.0,100.6,5069.65
6527,7551-DACSP,Male,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,6.0,55.3,324.25
6528,4957-SREEC,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,70.0,20.35,1458.1
6529,7235-NXZCP,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,1.0,2.0,74.85,156.4
6530,0230-UBYPQ,Male,Yes,No,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),No,1.0,63.0,36.1,2298.9
6531,4923-ADWXJ,Female,No,No,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),No,0.0,25.0,65.8,1679.65
6532,1763-KUAAW,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),No,1.0,18.0,20.35,369.6
6533,1104-TNLZA,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,1.0,28.0,105.8,2998.0
6534,5195-KPUNQ,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,No,1.0,53.0,96.75,5206.55
6535,0520-FDVVT,Male,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,0.0,35.0,102.35,3626.1
6536,3439-GVUSX,Male,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,1.0,24.4,24.4
6537,1444-VVSGW,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),Yes,0.0,70.0,115.65,7968.85
6538,5712-PTIWW,Male,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,2.0,79.85,152.45
6539,5949-HGVJL,Female,Yes,No,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,26.0,73.05,1959.5
6540,5203-XEHAX,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,No,0.0,34.0,64.35,2053.05
6541,1635-HDGFT,Female,No,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,19.0,20.5,398.55
6542,3315-TOTBP,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,15.0,76.0,1130.85
6543,8050-XGRVL,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),No,0.0,62.0,54.75,3425.35
6544,6661-HBGWL,Female,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,1.0,42.0,104.75,4323.45
6545,1518-VOWAV,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,9.0,74.65,703.55
6546,9828-QHFBK,Male,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,24.0,51.15,1275.7
6547,3908-MKIMJ,Male,Yes,No,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,No,1.0,68.0,41.95,2965.75
6548,5012-YSPJJ,Male,Yes,Yes,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,No,0.0,31.0,54.35,1647.0
6549,5909-ECHUI,Female,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,56.25,56.25
6550,1309-BXVOQ,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,21.0,106.1,2249.95
6551,6728-VOIFY,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,No,0.0,63.0,96.0,6109.75
6552,9317-WZPGV,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,1.0,2.0,79.75,159.4
6553,4891-NLUBA,Female,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,61.0,61.45,3751.15
6554,2856-HYAPG,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,0.0,1.0,68.65,68.65
6555,8969-PRHFK,Male,No,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,18.0,19.65,411.25
6556,0661-KQHNK,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),No,0.0,6.0,19.0,105.5
6557,8709-KRDVL,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,33.0,100.0,3320.6
6558,4488-PSYCG,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,0.0,16.0,20.25,327.45
6559,1427-VERSM,Female,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,56.0,98.7,5669.5
6560,9801-NOSHQ,Male,No,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,23.0,19.8,465.45
6561,6339-YPSAH,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,9.0,73.8,704.3
6562,3621-CEOVK,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,14.0,100.2,1369.8
6563,6906-ANDWJ,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,15.0,74.9,1107.25
6564,2159-TURXX,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,5.0,20.05,95.55
6565,1548-FEHVL,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,61.0,106.2,6375.2
6566,3795-CAWEX,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,70.0,116.55,8152.3
6567,6215-NQCPY,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,No,0.0,15.0,99.7,1566.75
6568,5647-URDKA,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,8.0,19.7,130.25
6569,2229-DPMBI,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,8.0,19.5,162.15
6570,9626-WEQRM,Female,No,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,No,0.0,4.0,29.15,110.05
6571,2188-SXWVT,Female,No,No,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,No,0.0,34.0,55.0,1885.15
6572,6258-PVZWJ,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,68.0,90.8,6302.85
6573,1094-BKOSX,Female,Yes,Yes,No,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),No,0.0,45.0,51.0,2264.5
6574,6969-MVBAI,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,No,1.0,9.0,90.1,816.8
6575,2978-XXSOG,Female,No,No,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,No,0.0,22.0,59.05,1253.5
6576,2342-CKIAO,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,2.0,20.3,41.2
6577,6953-PBDIN,Male,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),No,0.0,70.0,72.95,5265.55
6578,3898-BSJYF,Female,No,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),No,0.0,10.0,73.55,693.3
6579,3938-YFPXD,Male,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,0.0,72.0,84.3,5997.1
6580,7696-AMHOD,Female,Yes,Yes,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),No,0.0,49.0,78.0,3824.2
6581,2453-SAFNS,Female,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,No,1.0,54.0,72.1,3886.05
6582,9558-IHEZX,Female,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,0.0,71.0,106.75,7283.25
6583,9617-UDPEU,Female,No,No,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,No,0.0,22.0,19.25,412.55
6584,6340-DACFT,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,50.0,20.55,1070.25
6585,4955-VCWBI,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,43.0,20.0,817.95
6586,6813-GZQCG,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),No,0.0,45.0,24.65,1171.3
6587,7426-GSWPO,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,1.0,64.0,103.5,6548.65
6588,3389-KTRXV,Female,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,23.0,23.85,625.65
6589,3118-UHVVQ,Female,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,68.0,25.8,1911.5
6590,1031-IIDEO,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,70.85,70.85
6591,5832-XKAES,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),Yes,0.0,2.0,69.8,134.7
6592,3205-MXZRA,Male,No,No,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),No,0.0,26.0,59.45,1507.0
6593,4701-AHWMW,Male,Yes,No,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,0.0,55.0,54.55,2978.3
6594,8317-BVKSO,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,14.0,20.05,299.3
6595,5702-KVQRD,Male,Yes,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,No,0.0,71.0,82.55,5832.65
6596,0083-PIVIK,Male,No,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,No,0.0,64.0,81.25,5567.55
6597,9210-IAHGH,Female,No,No,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,0.0,7.0,70.75,450.8
6598,6169-PGNCD,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,0.0,57.0,74.3,4166.35
6599,0023-XUOPT,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,Yes,0.0,13.0,94.1,1215.6
6600,4592-IWTJI,Female,Yes,Yes,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),Yes,0.0,3.0,29.7,91.7
6601,4909-JOUPP,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,1.0,72.0,109.7,7898.45
6602,4657-FWVFY,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,40.0,96.35,3915.4
6603,2257-BOVXD,Male,Yes,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),No,0.0,14.0,66.6,979.5
6604,7729-JTEEC,Male,Yes,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,2.0,44.5,90.05
6605,7632-MNYOY,Male,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),Yes,1.0,66.0,110.9,7432.05
6606,6518-LGAOV,Female,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,38.0,105.0,4026.4
6607,7242-QZLXF,Male,No,Yes,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,25.3,25.3
6608,4576-CSAJH,Male,No,No,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),Yes,0.0,22.0,55.15,1193.05
6609,1000-AJSLD,Male,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,20.1,20.1
6610,9696-RMYBA,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,No,0.0,5.0,80.1,398.55
6611,8690-UPCZI,Male,Yes,Yes,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),No,0.0,29.0,69.05,1958.45
6612,1062-LHZOD,Male,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,0.0,1.0,69.9,69.9
6613,9770-LXDBK,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,3.0,20.4,63.15
6614,4086-WITJG,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,71.0,19.7,1301.1
6615,8344-WFMFH,Male,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,0.0,9.0,50.1,484.05
6616,9600-NAXZN,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,43.0,101.4,4528.0
6617,8822-KNBHV,Female,No,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,0.0,48.0,83.45,3887.85
6618,8404-FYDIB,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,0.0,26.0,86.65,2208.75
6619,2791-SFVEW,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,0.0,9.0,20.15,238.15
6620,6457-USBER,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,80.8,80.8
6621,6762-NSODU,Female,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),No,0.0,46.0,19.4,958.15
6622,4662-EKDPQ,Male,No,No,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),Yes,0.0,2.0,62.05,118.3
6623,9248-OJYKK,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,1.0,1.0,76.45,76.45
6624,9888-ZCUMM,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,0.0,64.0,60.05,3845.45
6625,3398-FSHON,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,Yes,1.0,12.0,91.3,1094.5
6626,3319-DWOEP,Male,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,1.0,6.0,95.75,573.75
6627,1074-WVEVG,Female,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,59.0,20.35,1267.0
6628,9979-RGMZT,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,No,0.0,7.0,94.05,633.45
6629,6437-UDQJM,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,1.0,72.0,84.1,6129.65
6630,1226-IENZN,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,1.0,16.0,78.75,1218.25
6631,2108-GLPQB,Male,Yes,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),No,0.0,25.0,55.55,1405.3
6632,9259-PACGQ,Female,Yes,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,Yes,0.0,34.0,62.65,2274.9
6633,4415-IJZTP,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,1.0,74.5,74.5
6634,1465-VINDH,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,0.0,10.0,102.1,1068.85
6635,5474-LAMUQ,Male,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,24.0,20.1,533.9
6636,3468-DRVQJ,Female,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,No,0.0,10.0,70.3,676.15
6637,1122-YJBCS,Male,Yes,No,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),No,0.0,69.0,53.65,3804.4
6638,4990-ALDGW,Male,No,No,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,No,0.0,57.0,20.75,1118.8
6639,4816-OKWNX,Male,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,50.0,103.4,5236.4
6640,3315-IKYZQ,Male,Yes,Yes,No,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,No,0.0,28.0,50.8,1386.8
6641,2810-FTLEM,Female,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,0.0,16.0,50.15,762.25
6642,4747-LCAQL,Male,No,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,No,0.0,25.0,79.0,1902.0
6643,3411-WLRSQ,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,1.0,3.0,74.6,239.05
6644,0898-XCGTF,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),No,0.0,61.0,96.5,5673.7
6645,8006-PYCSW,Female,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,No,0.0,2.0,20.1,39.8
6646,8249-THVEC,Male,Yes,Yes,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,No,0.0,51.0,19.4,997.75
